to,from,symbol,value,origin,tx_hash,gas_used,block_hash,fiat_value,action_type,code_address,eth_usd_pair.price.value,eth_usd_pair.price.decimals,eth_usd_pair.timestamp,eth_usd_pair.aggregator_round_id,fiat_decimals,block_timestamp,gas_price,score_from,score_to
0x48b9fdadae7d3828758e733dcdd52c828ade5670,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000003607,0x48b9fdadae7d3828758e733dcdd52c828ade5670,0x6ec3ab186e92d75ab48205681a63ea6d17653fefaa1414c1fd49194c830ef932,221205,0x27883e068edc427758b4fe2f5696b071f996b4c4f32a160a9994f557601aedc7,28562545301,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:05:13,93005062826,76,98
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x239f5d5fed439bbf561de93e1dd0e3398fac49f8,AXS,60.00,0x239f5d5fed439bbf561de93e1dd0e3398fac49f8,0x8ce065aa950f410c87604312b4a997769a5763f28ead229ed807cfceef275a44,155517,0xd0f582660d1fd48c3e74c51f39b93ba511418d95854788ff4810600dc9d38342,"9,79604E+29",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:07:37,85452414768,74,76
0x3ac62e3c38d8451d9c48f487097db14f5e7584cc,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000000578,0x3ac62e3c38d8451d9c48f487097db14f5e7584cc,0x08f0efff784d1482d415682522bb4b22c7e0827d69e6672ebda9f3b0c9a7174a,212995,0x4e7e06bb4610e939acde1e5ed86576f05fc20d04cc4a9e137bb6e826e56d6f8e,4591414094,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:08:43,77668447983,76,60
0x2717b914fc54c15f80f59db93f25cb1e20131d19,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000002812,0x2717b914fc54c15f80f59db93f25cb1e20131d19,0x0ba2a6914f8cd16d0b190fc932c8fdf32c301faef8bdab96f12e270236b44001,204134,0x8ba5a5bff66f9f25622ed693595411f84a8505a66d770086a9bd60a0e812686c,22315970136,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:08:57,79342069038,76,94
0x11d60dd4cdd6ba4dc4c93ba36efc7254c6795693,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000004,0x11d60dd4cdd6ba4dc4c93ba36efc7254c6795693,0x0f5e405899da29f33fcee93295da4aa34b78aa857ea48b4a3e9293adf9a945bc,221217,0xefd13a474ac3ad4c074ab3dbaf3e218bcbe4fe10c073e74f6e8f5de854048275,31743912000,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:09:20,89051783199,76,63
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x7599f1bd29a0cc5ad58d1541e98f49326a130965,AXS,1.36563675,0x7599f1bd29a0cc5ad58d1541e98f49326a130965,0x4b27cf0ad8a9bec0528ef53109f87864c79c942d321930d1f847eb2fc17a9d9d,155517,0xe8dd1123cc294fb9371e315748883e34c76670eed69c95dbb3bdb5b8e8f59b96,22294257929169512250000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:09:37,76218034218,89,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x230d1636b952ca7c132af463a9655c0104112b0f,SLP,0.00000000000198539,0x230d1636b952ca7c132af463a9655c0104112b0f,0x07bb9748efcb01efc5b99b15a82cffb4e51840d3842632f174275cd41ca60d93,155492,0x45c23f5efd931aea0be4aeba2a454dbc9eae44365dc05cfe5cb53b8d337cfc42,15756011361420,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:09:43,70808184920,76,76
0x16cde00c9115c0cfab21af8c05fbac8cf81ffb77,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000076578,0x28c6c06298d514db089934071355e5743bf21d60,0xf8067c4d853d3df8e4b04bf602fe3b211e867d6c4de627fc00cfbd55ba2b8f52,34447,0x6ba7891d27c41a2a09ceb039f717400626067c576329d98e22bb46773d63cefb,607467007746,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:10:58,125000000000,85,84
0x0f9b581b7bd161183cf0832a5595ad4fde4d81bb,0x28c6c06298d514db089934071355e5743bf21d60,AXS,8.33012167,0x28c6c06298d514db089934071355e5743bf21d60,0x26da5a3e8e19ce0b3449674b020e726a6b1f3eb1feb5d032609b3866365adfc8,51617,0x618703a67a181ecb40f4972a7282a05a98e556dc4a6447e19e9509d841f12aaf,135618770961643010080000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:13:28,120000000000,85,81
0x8765c2cad53c098545a39f541a1626b6b6f58851,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000012855,0x8765c2cad53c098545a39f541a1626b6b6f58851,0xacc0fd598924e5b6c15045141591daed2bd82ed80fae9b2bf2fa54c1ed8b99fb,204766,0xf56eb3bc90e5fb6b9affeebd8091b84c84874316f4e3455150ffc3c211de4619,102407017890,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:22:48,79679132255,76,98
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x3ee17994ab089759e1f3eaa94136d204935ec9b7,AXS,100.00,0x3ee17994ab089759e1f3eaa94136d204935ec9b7,0xc8d6347285c474883c727e2d78a537add0dd1905ac98859fec69fb564e0ca283,155517,0xd8f03407e971c1aac6773da9e7eb6af5f5ff7a6b2441f401ea401bd23c82ab02,"1,633E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:23:13,76675914351,67,76
0x60c28c5a819cb14c28accff89b86b31ec9f0ab26,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000002502,0x60c28c5a819cb14c28accff89b86b31ec9f0ab26,0xd84e2c3110ac23e414b74ff47a80ebb81320f5a988c3638120570a6dd3a34c51,213007,0xe2b3cda2d9c963883189869e00071928341ca91433f2e43eaf2d5b131ea95927,19931575014,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:23:51,76055217557,76,62
0x60c28c5a819cb14c28accff89b86b31ec9f0ab26,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000002502,0x60c28c5a819cb14c28accff89b86b31ec9f0ab26,0xd84e2c3110ac23e414b74ff47a80ebb81320f5a988c3638120570a6dd3a34c51,213007,0xa363a7edab3d59f9750fe197feb13790270cb093af6803941a165b939d977e92,19931575014,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:23:49,76055217557,76,62
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x73b1714fb3bfaefa12f3707befcba3205f9a1162,AXS,873.393,0xccb147f3ef9cb2e8e616d5bf55c1147d0be6b371,0xa6ca7ee1bd1732fcc59703a7a49687545321d2edd7f7e68b8a730c3396f2e66a,194749,0x5cc912f1ecaa5980790903a49a07a7cb695042386eef7d7b2363f0ffa481d2ab,14270008557648849000000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:24:44,85931369105,69,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x978974bbfc5f013b7e9af7c0b2dedf6228443d87,AXS,12.024,0x978974bbfc5f013b7e9af7c0b2dedf6228443d87,0x1e3dde635ef4e78edabb56062ef7aba656ed51ecb5a429faefb387a76f78ed32,155505,0xd04bbc9f3b317c05c08e89a5cdc9b1a7063a4afa516055bfcbbddf3b9bd8e5e2,"1,96237E+29",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:26:06,99120371383,70,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x3991e31e71aec1f1e201ec4bca9be9759cc1144a,AXS,6.12782646,0x3991e31e71aec1f1e201ec4bca9be9759cc1144a,0x4607c252c6870b9904664532decb588c37b51ad061db14448445e105c1616af6,155517,0xd04bbc9f3b317c05c08e89a5cdc9b1a7063a4afa516055bfcbbddf3b9bd8e5e2,100008779258047498020000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:26:06,99120371383,79,76
0xb466ce0be0995b330aa1e498e0c1f55c5564528c,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000006826,0xb466ce0be0995b330aa1e498e0c1f55c5564528c,0x14cacd7188af3b07371daf2e20e734a2ecf341d1415324e03446436996ca4271,221179,0x17d8e456c70f8dfc85d4da21bc9cba47b3c4f2ea2bf5df5c3c5db1adbff2cabb,54656771770,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:27:56,90381859789,76,76
0xd5888f476bb611019fb1f0cb37d5401ece895f1f,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000016116,0xd5888f476bb611019fb1f0cb37d5401ece895f1f,0x2fa7bc4ad021a4b8fb9178d7bdd809aa6b460760b13989376d2994731dc2ad51,221198,0x4d0ca398b4c4d0682c3795bfc3ca2c3c2ede567e80461f5c497e2894177ab7e8,129043148820,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:28:28,78936632228,76,81
0x7371d73535ee31a7f5120007a0ea366726589d95,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000005362,0x7371d73535ee31a7f5120007a0ea366726589d95,0x8289c8ec1b78590b795c39fa2db8cafd2897b7ac8bee9c1209c25227bf215eb3,221174,0xb294992021636b21fea6a25901de8201680bdbc2e61a8f6dcf00f5c371168633,42696088554,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:40:04,124230781238,76,66
0x16cde00c9115c0cfab21af8c05fbac8cf81ffb77,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000003034,0x28c6c06298d514db089934071355e5743bf21d60,0x50dac383bb01563dfebc1e3378ca8bb5bb47810fbebb7f8097006031c47352c3,34435,0xf795b0ab653ede2519ed7051573e8b9a66df4d66f75592d42071487fd387e546,24117390394,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:42:04,156000000000,85,84
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x329ed2efa9618e001dc8de056a87b08c99ddc069,AXS,11.00,0x329ed2efa9618e001dc8de056a87b08c99ddc069,0x2dd45144940cfeca2bc34480029e39caae305fe5bbf4e4f2d4889687cf24dff7,160305,0x30468449aa0ca3906c1c3a9dbe1435dae29c5ba7d1856bd7ffaa1599b2163dba,"1,79971E+29",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:42:45,121185476749,76,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xbf9a4ecc4151f28c03100ba2c0555a3d3e439e69,AXS,303.259,0xbf9a4ecc4151f28c03100ba2c0555a3d3e439e69,0xad54063464388af0af2c5ff90f9a4785e9366449c0ed18d80df1370e9b1bf955,155529,0xddfc6627abb83d947e77c70c299c8b33043c2dbf0026e2064166e07115f597ad,4948635714348975000000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:48:14,123000000000,99,76
0xb7e527b861025e56d79204acc6af83a2b6f02247,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000111959,0x28c6c06298d514db089934071355e5743bf21d60,0xc38a026ba54f357efbaf2b6a26209d45be164d30e376b2128a63f7fa3e5b048d,34447,0x905bfdb3b2879b046172abc83350333508eef93c33bd1bd15eb2feffb5afc607,891265965514,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636318534,462632222179,8,13571,07/11/2021 21:50:37,161000000000,85,80
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x12e5eccd94869e59defc6de19c85c11c55eb8948,AXS,14.12724825,0x12e5eccd94869e59defc6de19c85c11c55eb8948,0x79fb0bfea3f78afdd4f6d6d5222aa936f2e49743f9613acef09a1352d4d9a2c9,155517,0xdc23e58b7f3883a2f2ed32f8c1fa03990057fcfd8d5ba12c3d0ee9296290e396,23067283281931559250000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,25,1636318534,462632222179,8,13571,07/11/2021 21:52:26,239445508626,63,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x329ed2efa9618e001dc8de056a87b08c99ddc069,AXS,0.98008618,0x329ed2efa9618e001dc8de056a87b08c99ddc069,0x9a8762fecaa4d2acbd87a87d844016d5dd44980c979594f71f5bd0672bc17722,29717,0x4426e716958c689e9ee6d32e000184788b3107a03810a639b04f7333e36ccf99,16002588745358470640000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:53:32,111923176565,76,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xd0bc6a5f96c3c273e6e060ee65be18edf41ad26b,AXS,62.00,0xd0bc6a5f96c3c273e6e060ee65be18edf41ad26b,0xdd50dd56bf76c2bb95a43d6bab1a52f3df82f07195ae9663d6fcfa309cd92ed5,155505,0x47a29b9f6c0274acb5f4f68352f443796487172ce786fa6328a29beec5369212,"1,0118E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636318534,462632222179,8,13571,07/11/2021 21:55:03,114432087574,70,76
0x5434c86ecad39956944c82064d1d7b44c1cb99fc,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,AXS,5.892556081714275348,0x5434c86ecad39956944c82064d1d7b44c1cb99fc,0xab8cb826800d27c395ff09d044bfb43956ae98e48ed2c639bb35bfebbb7c3009,221296,0x39bf423ac887f24640d4ce361ca85e521fa291fef3fc64b999e89c8500460a0f,96162624940911377261061047616,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322164,462977812912,8,13572,07/11/2021 21:56:19,116035481495,76,81
0x166794168b5e563b19e4d763048a4ea90397b345,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.00000000000000001,0xeffdc093dfa1b8f008e3d6982e12ed30e1e7bf03,0x789a1e28ac914cb991261dac10250287d60c08f18bfcf985d1728a6b81adf345,221198,0xbeafe637541a20af7e6a7fa2226e63f321816d40dd5201c55eb605335a56c708,79618870,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636322164,462977812912,8,13572,07/11/2021 21:56:38,117000000000,76,99
0x28c6c06298d514db089934071355e5743bf21d60,0x892e9e24aea3f27f4c6e9360e312cce93cc98ebe,SLP,0.0000000000004994,0x892e9e24aea3f27f4c6e9360e312cce93cc98ebe,0xb26fc3d3290ed23ebd369ca1c38af508793c59f55b898e38a0efb513a8895946,29647,0x1e2b218133b56ea1eb91c96b882c1ed7934ae31b069b6bf1c0af971fc0dd5931,3964191754600,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636322164,462977812912,8,13572,07/11/2021 22:04:30,183000000000,87,85
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x329ed2efa9618e001dc8de056a87b08c99ddc069,AXS,5.627018406576236075,0x329ed2efa9618e001dc8de056a87b08c99ddc069,0xca803b904ffa1879f4cfe4ed150000e06d09efbfc1613b334c950b773940df10,29729,0x24c1b3bf2ed0f5c1f2ca5543d02324fd1696099fa929264f6bb58529c7815f7c,91820520507821398554650092900,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322164,462977812912,8,13572,07/11/2021 22:05:04,137843160459,76,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xf7cf12a1c795ebe2533c533df5308a4bbd08634e,AXS,17.949229734838812127,0xf7cf12a1c795ebe2533c533df5308a4bbd08634e,0x40b68dbc0f19468d60a5ad778391d73b5ccc105409849c311596678d757b36b5,155529,0xb0fd87d9830e7af4423b59ab4e514d86ca39a159c6f90e352fd14eb6fe0f951d,292787741362777663125409642393,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:07:53,133423766032,84,76
0xb87d4a52d3537b0cd6bec0957a251582bdf9d240,0x28c6c06298d514db089934071355e5743bf21d60,AXS,14.88482,0x28c6c06298d514db089934071355e5743bf21d60,0x77c73ffa15b5c82550f146b5fac4766cd4af7921c976fb5e71221fe0d058a4d0,51617,0x4e20bcf44e93832e025a463b409b1cb0cc4fbb450afbaec1ea8cc81bcd52b644,242477357718997980000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:10:09,192000000000,85,67
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x3ee17994ab089759e1f3eaa94136d204935ec9b7,AXS,50.59,0x3ee17994ab089759e1f3eaa94136d204935ec9b7,0xd32293335bc400bfde0025c8aff9b44be4be92a7c7a7634cc6fb0bd94683e779,155517,0xa6a2a7a7788e268d2ca2187534bd40349c1b1af6625b709bc1115c2c7b979453,"8,17625E+29",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:22:16,136100752122,67,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x78519389770a9605aa5095e276246df3089b9bf6,AXS,63.00,0x78519389770a9605aa5095e276246df3089b9bf6,0x9c6cba3e7b372fc29bf1f7ed4726a2fc26bc6f7c62fc9f700a351dee2b6aa977,160317,0xe29117e562fad43f9af6dcab2321be0af02b546bb84139e0570a5a0772d06829,"1,01454E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:29:06,158854030342,68,76
0x28c6c06298d514db089934071355e5743bf21d60,0x6ef291b91fb18b12d3016a1d2a813b1017c5ae47,AXS,235.00,0x6ef291b91fb18b12d3016a1d2a813b1017c5ae47,0xc1a1ea301a78d7b201a08f4580a2bafe303ebb2f299e75c18f8cd3f538b5d4e2,29717,0xa91a3b8e5f216622f7f3050bc43a51a298385cefc5dbba665263968b91990c5a,"3,77777E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:31:55,161000000000,65,85
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x9ae631ba8e7f8885feb9dac8b2e527ab0394d149,AXS,41.99422240995221943,0x9ae631ba8e7f8885feb9dac8b2e527ab0394d149,0x4a104cf7a04ef37f6953eed9904ece049185c9c97550e3130b8a708792be5185,155541,0xf7f01c066064b9bde1ababb37889105e3f2e837a60721f49b59b71b3ee9018a1,675298329848908647267266598510,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:34:36,104793591651,76,76
0x2e1ab7d9560ef3c6a6f0b5bdd4855f47f29dd610,0x28c6c06298d514db089934071355e5743bf21d60,AXS,1579.77,0x28c6c06298d514db089934071355e5743bf21d60,0x47335cc15a3ae3847b7723091f44c1fd0ce0b0e0cc519e8a4ec2d577ab9c17f2,34517,0x7cccdcb4832b49b0d5e0907b1c8ae21158ae46cac83ddd363539848ec3f71d69,25218001882082250000000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:39:22,177000000000,85,87
0x4a5c019391e427c50b5650d797cf4e695f2308d7,0x28c6c06298d514db089934071355e5743bf21d60,SLP,0.000000000000099492,0x28c6c06298d514db089934071355e5743bf21d60,0xeb6d909d169c12a85369a1cf981f394e5701431de7b3d061354cfa0229a31b36,34447,0x41e7421bf092930453bf86faff92a2ac8a7458c68505927b935b50ff9c8c2ab1,783900850728,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636322779,462977812912,8,13573,07/11/2021 22:40:45,171000000000,85,64
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xe065776442bd476d0c4b0c07d3cc9de30ecd247f,AXS,300.00,0xe065776442bd476d0c4b0c07d3cc9de30ecd247f,0x843f86c822b578e3c2577aeadcb135450b3d84552ded3fa82746166df1a016e8,160317,0x342a706622981e198f313e0347db7d80a32e31059f02107da7324e6f55370758,"4,81175E+30",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:42:23,109006613218,84,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x329ed2efa9618e001dc8de056a87b08c99ddc069,AXS,8.598347344918124115,0x329ed2efa9618e001dc8de056a87b08c99ddc069,0x7840f91be34626b7de1c3370a621a74d0b7df42b4980ee2a4ae76135c17e4c92,29729,0x3d23698b7487dc62927c6f2b42f97c0bdec8d93bc5242e01113f6c0237acb530,137909940335250056363084082885,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:43:24,121940321984,76,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x811291f412395918b620c0144bac637061fa331c,AXS,3.79242216,0x811291f412395918b620c0144bac637061fa331c,0x7201deec21cdac1794f8be9c498bf35fd2ad31fceee60cf6d31101a0df51e78a,155517,0xb8b740036681328f3e3e6a5a5298550e74eddeef1220626022fde0acdc249628,60965594580730597200000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:50:22,123007267430,65,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xa66aa61a67ee8dbd4a0dccd6fa6e3b0aaad49bc0,AXS,69.74958950457964983,0xa66aa61a67ee8dbd4a0dccd6fa6e3b0aaad49bc0,0x8c81616f5822ec4e8ce76ba6c9b36935606d5377a8ec3d9feee24a03c0555d55,155541,0x1c279ea42f2731fc5c36c1b15dac26f0b16f43a0fbb1a5cdf132edacfb591a5a,1121868939334556404470894032970,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:54:54,139013233800,98,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xa66aa61a67ee8dbd4a0dccd6fa6e3b0aaad49bc0,AXS,69.74958950457964983,0xa66aa61a67ee8dbd4a0dccd6fa6e3b0aaad49bc0,0x8c81616f5822ec4e8ce76ba6c9b36935606d5377a8ec3d9feee24a03c0555d55,155541,0x53337fc15f74d782ce36ae1e1e7925928308c51f3c9bd9a157ee3ba189675ef6,1121868939334556404470894032970,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636322779,462977812912,8,13573,07/11/2021 22:54:55,139013233800,98,76
0x28c6c06298d514db089934071355e5743bf21d60,0xdf6bc2aef6430f95bc26e27f1f41eacd3d402dbf,AXS,67.56289,0xdf6bc2aef6430f95bc26e27f1f41eacd3d402dbf,0x759c548153554fb0d43810504dadcf78292af5e67ff29890b0fb721c006f0141,29729,0x05c2d9f7f4da81df20f97455d9d88b5a2d46b291c739f0398ba6b30d442db5c3,1082106933593205770000000000000,LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636325794,460450902791,8,13575,07/11/2021 23:02:59,246000000000,60,85
0x28c6c06298d514db089934071355e5743bf21d60,0x468a73516ade928fde6642e718db6554d9dd8358,SLP,0.000000000000059039,0x468a73516ade928fde6642e718db6554d9dd8358,0xc079f95c628a75e925e63dbf56185ae5852c722e4577ee67da87025c7cdd99ca,29635,0x1e79afb4bf68519bc70cc49906ed1175a30f9124c07ec00d3da9188e870e7b07,464959755252,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636325794,460450902791,8,13575,07/11/2021 23:03:31,222000000000,98,85
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0xe7b2e0667ec53be7545618b922efa4cb7e886f4a,AXS,1.029,0xe7b2e0667ec53be7545618b922efa4cb7e886f4a,0x86ec085ab6b9da9bf44581601688ccc6749f92c8923df970162a586c87c77bd4,155517,0xac992b22c29700d5be5d355e0bbb5dc18af236e099e5c953cff23ebf4bb13aba,"1,65208E+28",LOG3,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,26,1636326700,460494195294,8,13576,07/11/2021 23:16:59,113305182278,89,76
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x4e327ccbfc9d4972d4663609e45fe2a8183ef005,SLP,0.000000000000011141,0x4e327ccbfc9d4972d4663609e45fe2a8183ef005,0xb8123eba97934b7d8a2d55d1cd0b6f74f1a4026ddc53e038a99bd1d9ac2a5f7b,155480,0x44469deeb952feb05ae95de910cfbe31726e5e042d297f8b6b2336bea72709d9,87700214004,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636326700,460494195294,8,13576,07/11/2021 23:18:20,128006028019,64,76
0x266e873a0d1e76c63af2f50bc5ca6d25867d4300,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000004,0x266e873a0d1e76c63af2f50bc5ca6d25867d4300,0x7ca71ed5f97320c9b6aeff49278c08caee45d0a54433e4457a05f6ce01b453e9,221186,0x843ed39c6c88c4da6e3d6036ede07f7a5807f73928ead13c17d89971f10f99c7,31504724000,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636326700,460494195294,8,13576,07/11/2021 23:22:24,155317308038,76,67
0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,0x7734de4168c7464afd75f11ec2aca799a39a5c42,SLP,0.000000000000455169,0x7734de4168c7464afd75f11ec2aca799a39a5c42,0x80b2ef6166d591b86be80fbadf09af3c3a270eda85d194445cd1d71115281593,155492,0xe0e3cae5be1e411f8e5105f8ff484ec31e1776b98f1ffb81b4ef2fbebd8f7484,3580363450521,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636326700,460494195294,8,13576,07/11/2021 23:27:04,120858590303,67,76
0x140405bb2bd55ac5d5af2602e06098c60152b8ce,0x1a2a1c938ce3ec39b6d47113c7955baa9dd454f2,SLP,0.000000000000005839,0x140405bb2bd55ac5d5af2602e06098c60152b8ce,0x489ec9d20f072f3619f1942f69b1a435b67e3691160bc98f258406b2c1fbe717,204807,0x31c0b70b0cd12430506458caa7fdbd214415dcf75e5619535eaac5d49d14c370,45919268165,LOG3,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,8,1636326700,460494195294,8,13576,07/11/2021 23:28:04,110661610608,76,67
